
> backend@0.1.0 develop /home/ubuntu/backend/sigtuple-backend
> strapi develop


 Project information

[90m┌────────────────────[39m[90m┬──────────────────────────────────────────────────┐[39m
[90m│[39m Time               [90m│[39m Fri Jul 09 2021 17:28:55 GMT+0000 (Coordinated … [90m│[39m
[90m│[39m Launched in        [90m│[39m 2496 ms                                          [90m│[39m
[90m│[39m Environment        [90m│[39m development                                      [90m│[39m
[90m│[39m Process PID        [90m│[39m 30087                                            [90m│[39m
[90m│[39m Version            [90m│[39m 3.6.5 (node v14.17.2)                            [90m│[39m
[90m│[39m Edition            [90m│[39m Community                                        [90m│[39m
[90m└────────────────────[39m[90m┴──────────────────────────────────────────────────┘[39m

 Actions available

Welcome back!
To manage your project 🚀, go to the administration panel at:
http://localhost:1337/admin

To access the server ⚡️, go to:
http://localhost:1337

[2021-08-10T20:11:27.584Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:11:31.678Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:11:31.684Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (17 ms) 200
[2021-08-10T20:11:31.921Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:11:31.938Z] debug GET /clients (30 ms) 200
[2021-08-10T20:11:31.953Z] debug GET /blogs?_limit=5 (30 ms) 200
[2021-08-10T20:12:52.602Z] debug OPTIONS /bookings/get/booking/solts (0 ms) 204
[2021-08-10T20:12:52.637Z] debug OPTIONS /bookings/get/booking/solts (0 ms) 204
[2021-08-10T20:12:52.644Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (34 ms) 200
[2021-08-10T20:12:52.663Z] debug GET /blogs?_limit=5 (46 ms) 200
[2021-08-10T20:12:52.669Z] debug GET /clients (37 ms) 200
[2021-08-10T20:12:52.839Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:12:52.892Z] debug POST /bookings/get/booking/solts (2 ms) 405
[2021-08-10T20:12:59.218Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:12:59.232Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (12 ms) 200
[2021-08-10T20:12:59.235Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:12:59.258Z] debug GET /clients (18 ms) 200
[2021-08-10T20:12:59.271Z] debug GET /blogs?_limit=5 (18 ms) 200
[2021-08-10T20:13:06.550Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:13:06.564Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (12 ms) 200
[2021-08-10T20:13:06.791Z] debug GET /clients (17 ms) 200
[2021-08-10T20:13:06.803Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:13:06.817Z] debug GET /blogs?_limit=5 (20 ms) 200
[2021-08-10T20:13:16.903Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:13:16.906Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:13:53.736Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (14 ms) 200
[2021-08-10T20:13:53.770Z] debug GET /clients (27 ms) 200
[2021-08-10T20:13:53.778Z] debug GET /blogs?_limit=5 (28 ms) 200
[2021-08-10T20:15:17.827Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:15:17.862Z] debug POST /bookings/get/booking/solts (0 ms) 405
[2021-08-10T20:15:17.877Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (36 ms) 200
[2021-08-10T20:15:17.888Z] debug GET /clients (42 ms) 200
[2021-08-10T20:15:17.902Z] debug GET /blogs?_limit=5 (46 ms) 200
[2021-08-10T20:17:37.493Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:17:37.503Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:17:37.550Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (42 ms) 200
[2021-08-10T20:17:37.579Z] debug GET /clients (55 ms) 200
[2021-08-10T20:17:37.583Z] debug GET /blogs?_limit=5 (52 ms) 200
[2021-08-10T20:18:11.903Z] debug POST /bookings/get/booking/solts (2 ms) 405
[2021-08-10T20:18:12.121Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (12 ms) 200
[2021-08-10T20:18:12.211Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:18:12.299Z] debug GET /clients (164 ms) 200
[2021-08-10T20:18:12.308Z] debug GET /blogs?_limit=5 (118 ms) 200
[2021-08-10T20:19:17.867Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:19:17.885Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:19:17.904Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (42 ms) 200
[2021-08-10T20:19:17.916Z] debug GET /clients (44 ms) 200
[2021-08-10T20:19:17.921Z] debug GET /blogs?_limit=5 (44 ms) 200
[2021-08-10T20:20:11.030Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:20:11.277Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (29 ms) 200
[2021-08-10T20:20:11.288Z] debug GET /clients (33 ms) 200
[2021-08-10T20:20:11.300Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:20:11.304Z] debug GET /blogs?_limit=5 (34 ms) 200
[2021-08-10T20:20:12.924Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:20:12.927Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:20:12.959Z] debug GET /clients (46 ms) 200
[2021-08-10T20:20:12.963Z] debug GET /blogs?_limit=5 (45 ms) 200
[2021-08-10T20:20:12.966Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (34 ms) 200
[2021-08-10T20:21:25.746Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:21:25.780Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:21:28.352Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (19 ms) 200
[2021-08-10T20:21:28.356Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:21:28.594Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:21:28.610Z] debug GET /blogs?_limit=5 (36 ms) 200
[2021-08-10T20:21:28.618Z] debug GET /clients (40 ms) 200
[2021-08-10T20:22:51.065Z] debug POST /bookings/get/booking/solts (3 ms) 405
[2021-08-10T20:22:51.101Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (29 ms) 200
[2021-08-10T20:22:51.107Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:22:51.121Z] debug GET /clients (42 ms) 200
[2021-08-10T20:22:51.125Z] debug GET /blogs?_limit=5 (38 ms) 200
[2021-08-10T20:23:08.852Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:23:08.887Z] debug GET /blogs?_limit=5 (48 ms) 200
[2021-08-10T20:23:08.890Z] debug GET /clients (46 ms) 200
[2021-08-10T20:23:08.894Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (35 ms) 200
[2021-08-10T20:23:09.182Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:23:15.849Z] debug POST /bookings/get/booking/solts (4 ms) 405
[2021-08-10T20:23:15.883Z] debug POST /bookings/get/booking/solts (3 ms) 405
[2021-08-10T20:23:18.970Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:23:19.561Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:23:23.303Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:23:23.326Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (37 ms) 200
[2021-08-10T20:23:23.334Z] debug GET /clients (29 ms) 200
[2021-08-10T20:23:23.551Z] debug GET /blogs?_limit=5 (17 ms) 200
[2021-08-10T20:23:23.560Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:23:51.049Z] debug POST /bookings/get/booking/solts (2 ms) 405
[2021-08-10T20:23:51.271Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (12 ms) 200
[2021-08-10T20:23:51.306Z] debug POST /bookings/get/booking/solts (3 ms) 405
[2021-08-10T20:23:51.308Z] debug GET /clients (27 ms) 200
[2021-08-10T20:23:51.331Z] debug GET /blogs?_limit=5 (18 ms) 200
[2021-08-10T20:27:23.403Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:27:23.465Z] debug GET /blogs?_limit=5 (43 ms) 200
[2021-08-10T20:27:23.467Z] debug GET /clients (40 ms) 200
[2021-08-10T20:27:23.631Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:27:23.960Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (13 ms) 200
[2021-08-10T20:29:06.529Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:29:06.540Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (16 ms) 200
[2021-08-10T20:29:06.560Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:29:06.582Z] debug GET /blogs?_limit=5 (40 ms) 200
[2021-08-10T20:29:06.591Z] debug GET /clients (45 ms) 200
[2021-08-10T20:31:16.573Z] debug POST /bookings/get/booking/solts (4 ms) 405
[2021-08-10T20:31:16.596Z] debug POST /bookings/get/booking/solts (0 ms) 405
[2021-08-10T20:31:16.643Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (62 ms) 200
[2021-08-10T20:31:16.654Z] debug GET /clients (68 ms) 200
[2021-08-10T20:31:16.658Z] debug GET /blogs?_limit=5 (68 ms) 200
[2021-08-10T20:31:29.376Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:31:29.397Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (29 ms) 200
[2021-08-10T20:31:29.408Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:31:29.434Z] debug GET /clients (49 ms) 200
[2021-08-10T20:31:29.438Z] debug GET /blogs?_limit=5 (39 ms) 200
[2021-08-10T20:31:38.793Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:31:39.203Z] debug POST /bookings/get/booking/solts (0 ms) 405
[2021-08-10T20:31:39.238Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (26 ms) 200
[2021-08-10T20:31:39.258Z] debug GET /clients (39 ms) 200
[2021-08-10T20:31:39.262Z] debug GET /blogs?_limit=5 (38 ms) 200
[2021-08-10T20:31:39.432Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:32:33.083Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:32:33.414Z] debug POST /bookings/get/booking/solts (4 ms) 405
[2021-08-10T20:32:33.440Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (134 ms) 200
[2021-08-10T20:32:33.462Z] debug GET /clients (149 ms) 200
[2021-08-10T20:32:33.469Z] debug GET /blogs?_limit=5 (99 ms) 200
[2021-08-10T20:33:12.658Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:33:12.902Z] debug POST /bookings/get/booking/solts (1 ms) 405
[2021-08-10T20:35:21.993Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (23 ms) 200
[2021-08-10T20:35:22.024Z] debug GET /blogs?_limit=5 (44 ms) 200
[2021-08-10T20:35:22.027Z] debug GET /clients (42 ms) 200
[2021-08-10T20:35:34.102Z] info File changed: /home/ubuntu/backend/sigtuple-backend/api/bookings/config/routes.json
[2021-08-10T20:35:34.105Z] info File changed: /home/ubuntu/backend/sigtuple-backend/api/bookings/controllers/bookings.js
[2021-08-10T20:35:34.107Z] info The server is restarting


 Project information

[90m┌────────────────────[39m[90m┬──────────────────────────────────────────────────┐[39m
[90m│[39m Time               [90m│[39m Tue Aug 10 2021 20:35:47 GMT+0000 (Coordinated … [90m│[39m
[90m│[39m Launched in        [90m│[39m 11402 ms                                         [90m│[39m
[90m│[39m Environment        [90m│[39m development                                      [90m│[39m
[90m│[39m Process PID        [90m│[39m 59517                                            [90m│[39m
[90m│[39m Version            [90m│[39m 3.6.6 (node v14.17.2)                            [90m│[39m
[90m│[39m Edition            [90m│[39m Community                                        [90m│[39m
[90m└────────────────────[39m[90m┴──────────────────────────────────────────────────┘[39m

 Actions available

Welcome back!
To manage your project 🚀, go to the administration panel at:
http://localhost:1337/admin

To access the server ⚡️, go to:
http://localhost:1337


> backend@0.1.0 develop /home/ubuntu/backend/sigtuple-backend
> strapi develop


 Project information

[90m┌────────────────────[39m[90m┬──────────────────────────────────────────────────┐[39m
[90m│[39m Time               [90m│[39m Tue Aug 10 2021 20:36:46 GMT+0000 (Coordinated … [90m│[39m
[90m│[39m Launched in        [90m│[39m 6433 ms                                          [90m│[39m
[90m│[39m Environment        [90m│[39m development                                      [90m│[39m
[90m│[39m Process PID        [90m│[39m 59976                                            [90m│[39m
[90m│[39m Version            [90m│[39m 3.6.6 (node v14.17.2)                            [90m│[39m
[90m│[39m Edition            [90m│[39m Community                                        [90m│[39m
[90m└────────────────────[39m[90m┴──────────────────────────────────────────────────┘[39m

 Actions available

Welcome back!
To manage your project 🚀, go to the administration panel at:
http://localhost:1337/admin

To access the server ⚡️, go to:
http://localhost:1337

[2021-08-10T20:36:47.759Z] debug GET index.html (24 ms) 200
[2021-08-10T20:36:48.285Z] debug GET /assets/images/logo_login.png (10 ms) 200
[2021-08-10T20:36:51.623Z] debug GET /admin (2 ms) 200
[2021-08-10T20:36:51.905Z] debug GET /admin/runtime~main.e591ad3f.js (1 ms) 200
[2021-08-10T20:36:51.909Z] debug GET /admin/main.ee3d694b.chunk.js (2 ms) 200
[2021-08-10T20:37:51.080Z] debug GET /admin/init (23 ms) 200
[2021-08-10T20:37:52.496Z] debug GET /admin/842e7845f3f8e943ff712a39617b6b70.svg (5 ms) 200
[2021-08-10T20:37:52.738Z] debug GET /admin/75614cfcfedd509b1f7ac1c26c53bb7f.woff2 (2 ms) 200
[2021-08-10T20:37:52.858Z] debug GET /admin/a6069540692725c247f13984a9598a92.woff2 (3 ms) 200
[2021-08-10T20:37:52.863Z] debug GET /admin/07109cdae9f760e8d97c89788c9dc9df.png (4 ms) 200
[2021-08-10T20:37:52.865Z] debug GET /admin/21b3848a32fce5b0f5014948186f6964.woff2 (3 ms) 200
[2021-08-10T20:37:56.110Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (63 ms) 200
[2021-08-10T20:37:56.126Z] debug GET /clients (67 ms) 200
[2021-08-10T20:37:56.136Z] debug GET /blogs?_limit=5 (51 ms) 200
[2021-08-10T20:38:06.476Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (16 ms) 200
[2021-08-10T20:38:06.737Z] debug GET /clients (37 ms) 200
[2021-08-10T20:38:06.742Z] debug GET /blogs?_limit=5 (37 ms) 200
[2021-08-10T20:38:15.758Z] debug POST /admin/login (164 ms) 200
[2021-08-10T20:38:16.020Z] debug POST /admin/login (126 ms) 200
[2021-08-10T20:38:16.126Z] debug GET /admin/information (59 ms) 200
[2021-08-10T20:38:16.381Z] debug GET /content-manager/content-types (78 ms) 200
[2021-08-10T20:38:16.432Z] debug GET /i18n/locales (119 ms) 200
[2021-08-10T20:38:16.968Z] debug GET /admin/users/me/permissions (158 ms) 200
[2021-08-10T20:38:17.318Z] debug GET /admin/0063b2cc64d976ac36f211442466d0ac.png (3 ms) 200
[2021-08-10T20:38:17.407Z] debug GET /content-manager/content-types-settings (108 ms) 200
[2021-08-10T20:38:17.432Z] debug GET /content-manager/content-types (126 ms) 200
[2021-08-10T20:38:17.455Z] debug GET /content-manager/components (143 ms) 200
[2021-08-10T20:38:17.556Z] debug GET /admin/6d20cff5b3255dd0078f935c34e2b882.woff2 (1 ms) 200
[2021-08-10T20:38:17.642Z] debug GET /admin/ada6e6df937f7e5e8b790dfea07109b7.woff2 (1 ms) 200
[2021-08-10T20:38:17.727Z] debug GET /content-manager/content-types (26 ms) 200
[2021-08-10T20:38:17.736Z] debug GET /admin/f46a81c3d1d3a648af68cffd4d0bba1d.png (1 ms) 200
[2021-08-10T20:38:17.945Z] debug GET /admin/2fa5de8209723e8dc08c8aee4644da58.png (1 ms) 200
[2021-08-10T20:38:17.959Z] debug GET /admin/7b77ea7e971bd3774dac8db799dfcef7.png (1 ms) 200
[2021-08-10T20:38:17.967Z] debug GET /admin/f16ac9b228b18810dd7cd6313764c007.png (1 ms) 200
[2021-08-10T20:38:17.979Z] debug GET /admin/3dd22e0349b2d2a7b7c998ad0bdb03df.png (1 ms) 200
[2021-08-10T20:38:18.172Z] debug GET /admin/a4234d384f7c58f2f5f90cfb08cee1e1.png (4 ms) 200
[2021-08-10T20:38:22.978Z] debug GET /content-manager/components (30 ms) 200
[2021-08-10T20:38:23.004Z] debug GET /content-manager/content-types (47 ms) 200
[2021-08-10T20:38:23.349Z] debug GET /content-manager/content-types/application::bookings.bookings/configuration (44 ms) 200
[2021-08-10T20:38:23.843Z] debug GET /content-manager/collection-types/application::bookings.bookings?page=1&pageSize=10&_sort=name:ASC (48 ms) 200
[2021-08-10T20:38:28.722Z] debug GET /users-permissions/advanced (68 ms) 200
[2021-08-10T20:38:31.526Z] debug GET /users-permissions/providers (43 ms) 200
[2021-08-10T20:38:33.847Z] debug GET /users-permissions/roles (28 ms) 200
[2021-08-10T20:38:35.700Z] debug GET /users-permissions/routes (67 ms) 200
[2021-08-10T20:38:35.737Z] debug GET /users-permissions/permissions (99 ms) 200
[2021-08-10T20:38:35.936Z] debug GET /users-permissions/policies (65 ms) 200
[2021-08-10T20:38:36.145Z] debug GET /users-permissions/roles/2 (247 ms) 200
[2021-08-10T20:38:50.003Z] debug PUT /users-permissions/roles/2 (372 ms) 200
[2021-08-10T20:39:36.727Z] debug OPTIONS /bookings/send/otp (0 ms) 204
[2021-08-10T20:39:37.245Z] debug POST /bookings/send/otp (283 ms) 200
[2021-08-10T20:41:49.014Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (40 ms) 200
[2021-08-10T20:41:49.032Z] debug GET /clients (53 ms) 200
[2021-08-10T20:41:49.037Z] debug GET /blogs?_limit=5 (50 ms) 200
[2021-08-10T20:42:06.707Z] debug POST /bookings/send/otp (239 ms) 200
[2021-08-10T20:42:35.507Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (32 ms) 200
[2021-08-10T20:42:35.517Z] debug GET /clients (37 ms) 200
[2021-08-10T20:42:35.542Z] debug GET /blogs?_limit=5 (40 ms) 200
[2021-08-10T20:42:54.663Z] debug POST /bookings/send/otp (588 ms) 200
[2021-08-10T20:43:28.776Z] debug PUT /users-permissions/roles/2 (357 ms) 200
[2021-08-10T20:44:31.924Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (23 ms) 200
[2021-08-10T20:44:31.957Z] debug GET /clients (39 ms) 200
[2021-08-10T20:44:31.968Z] debug GET /blogs?_limit=5 (34 ms) 200
[2021-08-10T20:44:45.572Z] debug POST /bookings/send/otp (277 ms) 200
[2021-08-10T20:46:22.752Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (36 ms) 200
[2021-08-10T20:46:22.772Z] debug GET /clients (45 ms) 200
[2021-08-10T20:46:22.777Z] debug GET /blogs?_limit=5 (44 ms) 200
[2021-08-10T20:46:30.927Z] debug POST /bookings/send/otp (276 ms) 200
[2021-08-10T20:47:02.195Z] debug OPTIONS /bookings/verify/otp (0 ms) 204
[2021-08-10T20:47:02.614Z] debug POST /bookings/verify/otp (184 ms) 200
[2021-08-10T20:50:50.111Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (42 ms) 200
[2021-08-10T20:50:50.122Z] debug GET /clients (39 ms) 200
[2021-08-10T20:50:50.157Z] debug GET /blogs?_limit=5 (50 ms) 200
[2021-08-10T20:52:05.311Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (36 ms) 200
[2021-08-10T20:52:05.325Z] debug GET /clients (45 ms) 200
[2021-08-10T20:52:05.341Z] debug GET /blogs?_limit=5 (27 ms) 200
[2021-08-10T20:52:31.652Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (41 ms) 200
[2021-08-10T20:52:31.666Z] debug GET /clients (44 ms) 200
[2021-08-10T20:52:31.674Z] debug GET /blogs?_limit=5 (45 ms) 200
[2021-08-10T20:52:48.818Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (36 ms) 200
[2021-08-10T20:52:48.837Z] debug GET /blogs?_limit=5 (48 ms) 200
[2021-08-10T20:52:48.846Z] debug GET /clients (52 ms) 200
[2021-08-10T20:53:12.001Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (47 ms) 200
[2021-08-10T20:53:12.010Z] debug GET /clients (61 ms) 200
[2021-08-10T20:53:12.025Z] debug GET /blogs?_limit=5 (56 ms) 200
[2021-08-10T20:53:25.101Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (46 ms) 200
[2021-08-10T20:53:25.122Z] debug GET /clients (53 ms) 200
[2021-08-10T20:53:25.126Z] debug GET /blogs?_limit=5 (46 ms) 200
[2021-08-10T20:53:42.205Z] debug GET /clients (38 ms) 200
[2021-08-10T20:53:42.212Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (35 ms) 200
[2021-08-10T20:53:42.225Z] debug GET /blogs?_limit=5 (30 ms) 200
[2021-08-10T20:53:44.478Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (14 ms) 200
[2021-08-10T20:53:44.511Z] debug GET /clients (30 ms) 200
[2021-08-10T20:53:44.516Z] debug GET /blogs?_limit=5 (31 ms) 200
[2021-08-10T20:54:00.096Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (14 ms) 200
[2021-08-10T20:54:00.140Z] debug GET /clients (41 ms) 200
[2021-08-10T20:54:00.146Z] debug GET /blogs?_limit=5 (38 ms) 200
[2021-08-10T20:54:15.553Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (13 ms) 200
[2021-08-10T20:54:15.825Z] debug GET /clients (31 ms) 200
[2021-08-10T20:54:15.831Z] debug GET /blogs?_limit=5 (32 ms) 200
[2021-08-10T20:54:19.419Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (33 ms) 200
[2021-08-10T20:54:19.435Z] debug GET /clients (43 ms) 200
[2021-08-10T20:54:19.443Z] debug GET /blogs?_limit=5 (40 ms) 200
[2021-08-10T20:54:38.965Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (23 ms) 200
[2021-08-10T20:54:38.980Z] debug GET /clients (30 ms) 200
[2021-08-10T20:54:39.006Z] debug GET /blogs?_limit=5 (34 ms) 200
[2021-08-10T20:55:08.780Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (12 ms) 200
[2021-08-10T20:55:08.798Z] debug GET /clients (15 ms) 200
[2021-08-10T20:55:08.822Z] debug GET /blogs?_limit=5 (17 ms) 200
[2021-08-10T20:55:43.836Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (34 ms) 200
[2021-08-10T20:55:43.864Z] debug GET /clients (44 ms) 200
[2021-08-10T20:55:43.869Z] debug GET /blogs?_limit=5 (41 ms) 200
[2021-08-10T20:55:49.835Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (12 ms) 200
[2021-08-10T20:55:49.856Z] debug GET /clients (15 ms) 200
[2021-08-10T20:55:49.899Z] debug GET /blogs?_limit=5 (28 ms) 200
[2021-08-10T20:55:54.309Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (148 ms) 200
[2021-08-10T20:55:54.314Z] debug GET /blogs?_limit=5 (159 ms) 200
[2021-08-10T20:55:54.327Z] debug GET /clients (162 ms) 200
[2021-08-10T20:56:37.921Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (13 ms) 200
[2021-08-10T20:56:37.973Z] debug GET /clients (38 ms) 200
[2021-08-10T20:56:37.980Z] debug GET /blogs?_limit=5 (32 ms) 200
[2021-08-10T20:56:47.574Z] debug GET /publications?_sort=updated_at:desc&_limit=10 (91 ms) 200
